from,to,weight,year,neighbor
FR,AM,12,2014,2
GE,AM,12,2014,1
AT,AM,12,2014,2
BY,AM,10,2014,2
LV,AM,10,2014,2
ME,AM,10,2014,2
UA,AM,10,2014,2
MK,AM,8,2014,2
RU,AM,8,2014,2
GR,AM,7,2014,2
NL,AM,7,2014,2
RO,AM,7,2014,2
HU,AM,7,2014,2
DE,AM,6,2014,2
IS,AM,6,2014,2
MT,AM,6,2014,2
SM,AM,6,2014,2
EE,AM,5,2014,2
SE,AM,5,2014,2
FI,AM,4,2014,2
PT,AM,4,2014,2
ES,AM,4,2014,2
MD,AM,3,2014,2
DK,AM,2,2014,2
IS,AM,2,2014,2
PL,AM,1,2014,2
BE,AT,12,2014,2
FI,AT,12,2014,2
GR,AT,12,2014,2
GB,AT,12,2014,2
IR,AT,12,2014,2
IL,AT,12,2014,2
IT,AT,12,2014,1
NL,AT,12,2014,2
PT,AT,12,2014,2
SE,AT,12,2014,2
CH,AT,12,2014,1
SI,AT,12,2014,1
ES,AT,12,2014,2
FR,AT,10,2014,2
GE,AT,10,2014,2
IS,AT,10,2014,2
LT,AT,10,2014,2
MT,AT,10,2014,2
NO,AT,10,2014,2
HU,AT,10,2014,1
DK,AT,8,2014,2
RO,AT,8,2014,2
UA,AT,8,2014,2
DE,AT,7,2014,1
MD,AT,7,2014,2
LV,AT,6,2014,2
AL,AT,5,2014,2
RU,AT,5,2014,2
EE,AT,4,2014,2
MK,AT,3,2014,2
ME,AT,2,2014,2
AZ,AT,1,2014,2
RU,BY,12,2014,1
AM,BY,8,2014,2
AZ,BY,7,2014,2
UA,BY,6,2014,1
MD,BY,5,2014,2
LT,BY,3,2014,1
IL,BY,1,2014,2
ME,BY,1,2014,2
PL,CH,10,2014,2
PT,CH,7,2014,2
RO,CH,6,2014,2
AM,CH,5,2014,2
IE,CH,5,2014,2
ME,CH,5,2014,2
GR,CH,4,2014,2
DE,CH,3,2014,1
MT,CH,3,2014,2
NL,CH,3,2014,2
AT,CH,3,2014,1
SI,CH,3,2014,2
IT,CH,2,2014,1
LT,CH,2,2014,2
GE,CH,1,2014,2
GB,CH,1,2014,2
HU,CH,1,2014,2
PL,DE,8,2014,1
CH,DE,7,2014,1
AM,DE,6,2014,2
GE,DE,5,2014,2
UA,DE,5,2014,2
AL,DE,4,2014,2
RO,DE,2,2014,2
SI,DE,2,2014,2
DE,DK,8,2014,1
IS,DK,8,2014,2
SE,DK,8,2014,1
BE,DK,6,2014,2
FI,DK,6,2014,2
PL,DK,6,2014,2
SI,DK,6,2014,2
PT,DK,5,2014,2
RO,DK,4,2014,2
FR,DK,3,2014,2
GB,DK,3,2014,2
CH,DK,3,2014,2
ES,DK,3,2014,2
AM,DK,1,2014,2
LT,DK,1,2014,2
NL,DK,1,2014,2
NO,DK,1,2014,1
SM,DK,1,2014,2
AL,ES,12,2014,2
CH,ES,8,2014,2
FR,ES,6,2014,1
IE,ES,6,2014,2
GB,ES,5,2014,2
NO,ES,5,2014,2
RO,ES,5,2014,2
IL,ES,4,2014,2
LV,ES,4,2014,2
LT,ES,4,2014,2
SI,ES,4,2014,2
AM,ES,2,2014,2
BE,ES,2,2014,2
EE,ES,2,2014,2
PL,ES,2,2014,2
UA,ES,2,2014,2
DE,ES,1,2014,2
NO,FI,7,2014,1
EE,FI,6,2014,2
GB,FI,6,2014,2
IT,FI,6,2014,2
SE,FI,6,2014,1
HU,FI,6,2014,2
IS,FI,5,2014,2
DK,FI,4,2014,2
DE,FI,4,2014,2
AT,FI,4,2014,2
CH,FI,4,2014,2
BE,FI,3,2014,2
LV,FI,3,2014,2
PL,FI,3,2014,2
SM,FI,3,2014,2
NL,FI,2,2014,2
FI,FR,1,2014,2
SE,FR,1,2014,2
IE,GB,8,2014,1
DK,GB,7,2014,2
SM,GB,5,2014,2
ES,GB,5,2014,2
IS,GB,4,2014,2
MT,GB,4,2014,2
GE,GB,3,2014,2
NO,GB,3,2014,2
BE,GB,1,2014,2
AM,GR,7,2014,2
BY,GR,6,2014,2
AZ,GR,4,2014,2
GE,GR,4,2014,2
RU,GR,4,2014,2
IT,GR,3,2014,2
AL,GR,2,2014,1
GB,GR,2,2014,2
IL,GR,2,2014,2
MT,GR,1,2014,2
ME,HU,12,2014,2
MK,HU,10,2014,2
RO,HU,10,2014,1
AL,HU,8,2014,2
AZ,HU,8,2014,2
BE,HU,7,2014,2
EE,HU,7,2014,2
IL,HU,7,2014,2
AT,HU,7,2014,1
SM,HU,7,2014,2
SE,HU,7,2014,2
GR,HU,6,2014,2
IS,HU,6,2014,2
PT,HU,6,2014,2
RU,HU,6,2014,2
BY,HU,5,2014,2
FI,HU,5,2014,2
MD,HU,4,2014,2
NL,HU,4,2014,2
DK,HU,3,2014,2
UA,HU,3,2014,1
ES,HU,2,2014,2
IE,HU,1,2014,2
LV,HU,1,2014,2
CH,HU,1,2014,2
SM,IS,8,2014,2
FR,IS,7,2014,2
IT,IS,7,2014,2
NL,IS,6,2014,2
NO,IS,6,2014,2
DK,IS,5,2014,2
HU,IS,5,2014,2
GB,IS,4,2014,2
SE,IS,4,2014,2
DE,IS,2,2014,2
AT,IS,2,2014,2
RU,IS,1,2014,2
ES,IS,1,2014,2
MT,IT,12,2014,2
AL,IT,10,2014,2
ME,IT,6,2014,2
MK,IT,2,2014,2
CH,IT,2,2014,1
FR,IT,1,2014,1
AM,ME,12,2014,2
MK,ME,12,2014,2
SI,ME,7,2014,2
AL,ME,6,2014,1
GB,MT,10,2014,2
AZ,MT,5,2014,2
NL,MT,5,2014,2
SM,MT,4,2014,2
FI,MT,3,2014,2
IE,MT,3,2014,2
AL,MT,1,2014,2
IT,MT,1,2014,2
DE,NL,12,2014,1
EE,NL,12,2014,2
IS,NL,12,2014,2
LV,NL,12,2014,2
LT,NL,12,2014,2
NO,NL,12,2014,2
PL,NL,12,2014,2
HU,NL,12,2014,2
DK,NL,10,2014,2
IE,NL,10,2014,2
AT,NL,10,2014,2
PT,NL,10,2014,2
SE,NL,10,2014,2
CH,NL,10,2014,2
SI,NL,10,2014,2
BE,NL,8,2014,1
FI,NL,8,2014,2
FR,NL,8,2014,2
GR,NL,8,2014,2
GB,NL,8,2014,2
MK,NL,7,2014,2
ES,NL,7,2014,2
AM,NL,4,2014,2
IT,NL,4,2014,2
RO,NL,3,2014,2
RU,NL,3,2014,2
BY,NL,2,2014,2
SM,NL,2,2014,2
NL,NO,10,2014,2
LT,NO,8,2014,2
FI,NO,7,2014,1
IE,NO,7,2014,2
PL,NO,7,2014,2
DK,NO,6,2014,1
DE,NO,5,2014,2
LV,NO,5,2014,2
CH,NO,5,2014,2
SI,NO,5,2014,2
BY,NO,4,2014,2
EE,NO,3,2014,2
GR,NO,3,2014,2
PT,NO,3,2014,2
SE,NO,3,2014,1
FR,NO,2,2014,2
MT,NO,2,2014,2
IS,NO,1,2014,2
AT,NO,1,2014,2
RO,NO,1,2014,2
DE,PL,10,2014,1
IT,PL,8,2014,2
BY,PL,7,2014,1
UA,PL,7,2014,1
FR,PL,5,2014,2
MK,PL,5,2014,2
ME,PL,4,2014,2
IS,PL,3,2014,2
HU,PL,3,2014,2
AZ,PL,2,2014,2
MD,PL,2,2014,2
NO,PL,2,2014,2
SE,PL,2,2014,2
GR,PL,1,2014,2
SI,PL,1,2014,2
AZ,RU,12,2014,1
BY,RU,12,2014,1
AM,RU,10,2014,2
GR,RU,10,2014,2
GE,RU,8,2014,1
MD,RU,8,2014,2
LT,RU,6,2014,1
MK,RU,6,2014,2
MT,RU,5,2014,2
UA,RU,4,2014,1
IL,RU,3,2014,2
LV,RU,2,2014,1
PT,RU,2,2014,2
EE,RU,1,2014,1
DK,SE,12,2014,1
RO,SE,12,2014,2
UA,SE,12,2014,2
BE,SE,10,2014,2
EE,SE,10,2014,2
FI,SE,10,2014,1
IL,SE,10,2014,2
SM,SE,10,2014,2
ES,SE,10,2014,2
LV,SE,8,2014,2
NL,SE,8,2014,2
NO,SE,8,2014,1
PT,SE,8,2014,2
SI,SE,8,2014,2
HU,SE,8,2014,2
AL,SE,7,2014,2
GB,SE,7,2014,2
IS,SE,7,2014,2
LT,SE,7,2014,2
ML,SE,7,2014,2
MD,SE,6,2014,2
AT,SE,6,2014,2
CH,SE,6,2014,2
FR,SE,4,2014,2
IE,SE,4,2014,2
PL,SE,4,2014,2
ME,SE,3,2014,2
GE,SE,2,2014,2
GR,SE,2,2014,2
RU,SE,2,2014,2
ME,SI,8,2014,2
MK,SI,1,2014,2
HU,SM,4,2014,2
AL,SM,3,2014,2
AM,SM,3,2014,2
AZ,SM,3,2014,2
MD,SM,1,2014,2
GE,AM,10,2013,1
BG,AM,8,2013,2
FR,AM,7,2013,2
UA,AM,6,2013,2
HU,AM,3,2013,2
BY,AM,2,2013,2
RU,AM,2,2013,2
MT,AM,1,2013,2
MD,AM,1,2013,2
SM,AM,1,2013,2
NL,BE,12,2013,1
RU,BE,8,2013,2
SE,BE,7,2013,2
DK,BE,5,2013,2
FRA,BE,5,2013,2
SM,BE,5,2013,2
IE,BE,4,2013,2
HU,BE,4,2013,2
FI,BE,3,2013,2
GB,BE,3,2013,2
NO,BE,3,2013,2
AT,BE,3,2013,2
RS,BE,3,2013,2
EE,BE,2,2013,2
LV,BE,2,2013,2
SI,BE,2,2013,2
UA,BY,12,2013,1
AZ,BY,7,2013,2
AM,BY,5,2013,2
GE,BY,5,2013,2
MK,BY,5,2013,2
MD,BY,4,2013,2
IL,BY,3,2013,2
ME,BY,3,2013,2
MT,BY,2,2013,2
GR,BY,1,2013,2
LT,BY,1,2013,1
AT,DE,6,2013,1
IL,DE,5,2013,2
AL,DE,3,2013,2
ES,DE,3,2013,2
CH,DE,1,2013,1
FR,DK,12,2013,2
GB,DK,12,2013,2
IE,DK,12,2013,2
IS,DK,12,2013,2
IT,DK,12,2013,2
MK,DK,12,2013,2
RS,DK,12,2013,2
SI,DK,12,2013,2
BE,DK,10,2013,2
DE,DK,10,2013,1
HR,DK,10,2013,2
ME,DK,10,2013,2
NL,DK,10,2013,2
SE,DK,10,2013,1
HU,DK,10,2013,2
EE,DK,8,2013,2
IL,DK,8,2013,2
ES,DK,8,2013,2
FI,DK,7,2013,2
GE,DK,7,2013,2
GR,DK,7,2013,2
NO,DK,7,2013,1
CY,DK,7,2013,2
LV,DK,7,2013,2
MT,DK,6,2013,2
MD,DK,6,2013,2
RO,DK,6,2013,2
AZ,DK,5,2013,2
AT,DK,5,2013,2
UA,DK,5,2013,2
AM,DK,4,2013,2
RU,DK,4,2013,2
CH,DK,3,2013,2
BG,DK,2,2013,2
LT,DK,2,2013,2
AL,DK,1,2013,2
BY,DK,1,2013,2
LV,EE,10,2013,1
FI,EE,6,2013,2
LT,EE,3,2013,2
AL,ES,6,2013,2
IT,ES,2,2013,2
IL,FI,4,2013,2
FR,FI,3,2013,2
SM,FI,3,2013,2
DK,FI,2,2013,2
ES,FI,2,2013,2
DE,FI,1,2013,2
SM,FR,8,2013,2
AM,FR,2,2013,2
IS,FR,2,2013,2
MK,FR,1,2013,2
CY,FR,1,2013,2
IE,GB,7,2013,1
MT,GB,5,2013,2
ES,GB,4,2013,2
RO,GB,3,2013,2
CH,GB,2,2013,2
SE,GB,1,2013,2
SI,GB,1,2013,2
AM,GE,10,2013,1
AZ,GE,10,2013,1
LT,GE,8,2013,2
UA,GE,7,2013,2
GR,GE,5,2013,2
RU,GE,5,2013,1
MD,GE,3,2013,2
ME,GE,2,2013,2
SM,GR,12,2013,2
CY,GR,12,2013,2
AL,GR,10,2013,1
RU,GR,10,2013,2
AM,GR,8,2013,2
GB,GR,8,2013,2
ME,GR,8,2013,2
CH,GR,8,2013,2
BG,GR,7,2013,1
IT,GR,7,2013,2
AT,GR,7,2013,2
RO,GR,7,2013,2
BY,GR,6,2013,2
DK,GR,6,2013,2
DE,GR,6,2013,2
HR,GR,5,2013,2
NO,GR,5,2013,2
AZ,GR,4,2013,2
MT,GR,4,2013,2
MK,GR,4,2013,1
BE,GR,2,2013,2
IL,GR,2,2013,2
FI,GR,1,2013,2
LT,GR,1,2013,2
NL,GR,1,2013,2
HU,GR,1,2013,2
DE,HU,12,2013,2
FI,HU,10,2013,2
CH,HU,10,2013,2
AL,HU,8,2013,2
NL,HU,7,2013,2
BG,HU,6,2013,2
SM,HU,6,2013,2
LT,HU,5,2013,2
EE,HU,4,2013,2
HR,HU,4,2013,1
IT,HU,3,2013,2
SE,HU,3,2013,2
GR,HU,2,2013,2
NO,HU,2,2013,2
RS,HU,2,2013,1
SE,IE,2,2013,2
CY,IE,2,2013,2
GB,IE,1,2013,1
DE,IS,8,2013,2
EE,IS,6,2013,2
SE,IS,6,2013,2
HU,IS,6,2013,2
FI,IS,5,2013,2
CH,IS,5,2013,2
NO,IS,4,2013,2
SI,IS,4,2013,2
GB,IS,2,2013,2
DK,IS,1,2013,2
AL,IT,12,2013,2
CH,IT,12,2013,1
ES,IT,12,2013,2
FR,IT,10,2013,1
MK,IT,10,2013,2
AT,IT,10,2013,1
HR,IT,8,2013,2
MT,IT,8,2013,2
SI,IT,8,2013,1
BE,IT,6,2013,2
GR,IT,6,2013,2
ME,IT,6,2013,2
CY,IT,6,2013,2
SM,IT,4,2013,1
RS,IT,4,2013,2
GE,IT,2,2013,2
AM,IT,1,2013,2
RO,IT,1,2013,2
IT,LT,6,2013,2
BY,LT,5,2013,1
AZ,LT,3,2013,2
GE,LT,1,2013,2
IE,LT,1,2013,2
UA,LT,1,2013,2
IT,MT,10,2013,2
NO,MT,10,2013,2
SM,MT,10,2013,2
AZ,MT,8,2013,2
NL,MT,8,2013,2
HU,MT,8,2013,2
BY,MT,7,2013,2
GB,MT,7,2013,2
AM,MT,6,2013,2
DE,MT,5,2013,2
EE,MT,5,2013,2
IS,MT,5,2013,2
LV,MT,5,2013,2
RO,MT,5,2013,2
DK,MT,4,2013,2
GE,MT,3,2013,2
GR,MT,3,2013,2
MK,MT,3,2013,2
CY,MT,3,2013,2
FR,MT,2,2013,2
UA,MT,2,2013,2
ES,MT,1,2013,2
BE,NL,12,2013,1
DK,NL,10,2013,2
FI,NL,8,2013,2
IS,NL,8,2013,2
NO,NL,8,2013,2
AT,NL,8,2013,2
SE,NL,8,2013,2
EE,NL,7,2013,2
SI,NL,7,2013,2
GB,NL,6,2013,2
IE,NL,6,2013,2
HU,NL,5,2013,2
AL,NL,4,2013,2
LT,NL,4,2013,2
CH,NL,4,2013,2
RU,NL,3,2013,2
HR,NL,2,2013,2
MK,NL,2,2013,2
RO,NL,2,2013,2
DK,NO,12,2013,1
FI,NO,12,2013,1
SE,NO,12,2013,1
IS,NO,10,2013,2
IT,NO,8,2013,2
LV,NO,8,2013,2
MK,NO,8,2013,2
RO,NO,8,2013,2
BE,NO,7,2013,2
DE,NO,7,2013,2
RU,NO,7,2013,1
SM,NO,7,2013,2
CH,NO,7,2013,2
RS,NO,7,2013,2
IL,NO,6,2013,2
LT,NO,6,2013,2
NL,NO,6,2013,2
SI,NO,5,2013,2
ES,NO,5,2013,2
GE,NO,4,2013,2
GR,NO,4,2013,2
ME,NO,4,2013,2
CY,NO,4,2013,2
AM,NO,3,2013,2
BY,NO,3,2013,2
EE,NO,3,2013,2
HR,NO,3,2013,2
MT,NO,3,2013,2
UA,NO,3,2013,2
AL,NO,2,2013,2
AZ,NO,2,2013,2
MD,NO,2,2013,2
HU,NO,2,2013,2
BG,NO,1,2013,2
EE,RU,12,2013,1
LV,RU,12,2013,1
GB,RU,10,2013,2
IE,RU,10,2013,2
SI,RU,10,2013,2
BY,RU,8,2013,1
RS,RU,8,2013,2
AM,RU,7,2013,2
DK,RU,7,2013,2
IL,RU,7,2013,2
LT,RU,7,2013,1
MD,RU,7,2013,2
ME,RU,7,2013,2
FR,RU,6,2013,2
GE,RU,6,2013,1
HR,RU,6,2013,2
MK,RU,6,2013,2
ES,RU,6,2013,2
BG,RU,5,2013,2
SE,RU,5,2013,2
CY,RU,5,2013,2
BE,RU,4,2013,2
NL,RU,4,2013,2
UA,RU,4,2013,1
DE,RU,2,2013,2
FI,RU,2,2013,1
IS,RU,1,2013,2
NO,SE,12,2013,1
DK,SE,8,2013,1
SI,SE,6,2013,2
IE,SE,5,2013,2
MD,SE,5,2013,2
BG,SE,4,2013,2
FI,SE,4,2013,1
IS,SE,4,2013,2
LV,SE,4,2013,2
DE,SE,3,2013,2
NL,SE,3,2013,2
BE,SE,1,2013,2
EE,SE,1,2013,2
HR,SE,1,2013,2
RS,SE,1,2013,2
IT,AL,12,2012,2
MK,AL,12,2012,1
SM,AL,12,2012,2
CH,AL,12,2012,2
BE,AL,10,2012,2
GR,AL,10,2012,1
ME,AL,10,2012,1
AT,AL,8,2012,2
HU,AL,8,2012,2
BA,AL,6,2012,2
DE,AL,6,2012,2
FI,AL,6,2012,2
DK,AL,5,2012,2
HR,AL,5,2012,2
TR,AL,5,2012,2
BG,AL,4,2012,2
CY,AL,4,2012,2
GE,AL,3,2012,2
SI,AL,3,2012,2
LV,AL,1,2012,2
MT,AL,1,2012,2
RO,AL,1,2012,2
SE,AL,1,2012,2
RS,AL,1,2012,1
HR,BA,10,2012,1
TR,BA,10,2012,2
MK,BA,7,2012,2
AT,BA,7,2012,2
SI,BA,7,2012,2
ME,BA,6,2012,1
RS,BA,5,2012,1
SK,BA,2,2012,2
CH,BA,1,2012,2
GR,CY,12,2012,2
SE,CY,12,2012,2
IS,CY,8,2012,2
RS,CY,8,2012,2
AL,CY,6,2012,2
IT,CY,5,2012,2
ES,CY,5,2012,2
IL,CY,3,2012,2
AZ,CY,2,2012,2
RO,CY,2,2012,2
RU,CY,2,2012,2
DK,DE,10,2012,1
EE,DE,10,2012,2
IE,DE,10,2012,2
PT,DE,10,2012,2
HU,DE,10,2012,2
IT,DE,8,2012,2
FR,DE,7,2012,1
LV,DE,7,2012,2
GB,DE,6,2012,2
HR,DE,4,2012,2
AT,DE,4,2012,1
CH,DE,4,2012,1
LT,DE,3,2012,2
NO,DE,3,2012,2
ES,DE,3,2012,2
AL,DE,2,2012,2
GE,DE,2,2012,2
MT,DE,2,2012,2
NL,DE,2,2012,1
SI,DE,2,2012,2
FI,DE,1,2012,2
DE,DK,5,2012,1
FI,DK,5,2012,2
IS,DK,5,2012,2
EE,DK,2,2012,2
IT,DK,2,2012,2
NO,DK,2,2012,1
FI,EE,10,2012,2
FR,EE,10,2012,2
IS,EE,10,2012,2
SK,EE,10,2012,2
IE,EE,8,2012,2
LV,EE,8,2012,1
LT,EE,8,2012,2
SE,EE,8,2012,2
NL,EE,7,2012,2
NO,EE,7,2012,2
PT,EE,7,2012,2
RU,EE,6,2012,1
ES,EE,6,2012,2
BY,EE,4,2012,2
DE,EE,4,2012,2
GB,EE,4,2012,2
MD,EE,2,2012,2
UA,EE,1,2012,2
PT,ES,12,2012,1
IL,ES,10,2012,2
GB,ES,8,2012,2
CH,ES,8,2012,2
BE,ES,6,2012,2
FR,ES,6,2012,1
NL,ES,6,2012,2
AT,ES,6,2012,2
RO,ES,6,2012,2
CY,ES,6,2012,2
BA,ES,5,2012,2
EE,ES,4,2012,2
SE,ES,4,2012,2
BG,ES,3,2012,2
FI,ES,3,2012,2
IS,ES,2,2012,2
SM,ES,1,2012,2
HU,ES,1,2012,2
IS,FR,6,2012,2
CH,FR,6,2012,1
LV,FR,3,2012,2
BA,FR,2,2012,2
AT,FR,2,2012,2
SE,FR,2,2012,2
EE,GB,5,2012,2
IE,GB,4,2012,1
LV,GB,2,2012,2
BE,GB,1,2012,2
AL,GR,12,2012,1
CY,GR,12,2012,2
RO,GR,8,2012,2
AZ,GR,5,2012,2
UA,GR,5,2012,2
MD,GR,4,2012,2
RS,GR,4,2012,2
RU,GR,3,2012,2
TR,GR,3,2012,1
BE,GR,2,2012,2
IL,GR,2,2012,2
BA,GR,1,2012,2
BG,GR,1,2012,1
DE,GR,1,2012,2
GE,GR,1,2012,2
SK,HU,8,2012,1
RO,HU,7,2012,1
RS,HU,2,2012,1
MD,HU,1,2012,2
TR,HU,1,2012,2
GB,IE,10,2012,1
LV,IE,5,2012,2
NL,IE,5,2012,2
SE,IE,5,2012,2
BE,IE,4,2012,2
DK,IE,4,2012,2
FI,IE,4,2012,2
IS,IE,4,2012,2
HR,IE,3,2012,2
AZ,IE,1,2012,2
BY,IE,1,2012,2
FI,IS,7,2012,2
DK,IS,6,2012,2
EE,IS,6,2012,2
HU,IS,6,2012,2
NO,IS,5,2012,2
SK,IS,4,2012,2
SI,IS,4,2012,2
ES,IS,4,2012,2
DE,IS,3,2012,2
CY,IS,1,2012,2
MT,IT,10,2012,2
AL,IT,7,2012,2
EE,IT,7,2012,2
SM,IT,7,2012,1
MD,IT,5,2012,2
MK,IT,5,2012,2
CH,IT,5,2012,1
SK,IT,5,2012,2
SI,IT,5,2012,1
HU,IT,5,2012,2
GE,IT,4,2012,2
IL,IT,4,2012,2
LT,IT,4,2012,2
NO,IT,4,2012,2
UA,IT,4,2012,2
DK,IT,3,2012,2
GR,IT,3,2012,2
DE,IT,2,2012,2
IE,IT,2,2012,2
HR,IT,2,2012,2
ME,IT,2,2012,2
PT,IT,2,2012,2
CY,IT,2,2012,2
FR,IT,1,2012,1
ES,IT,1,2012,2
GE,LT,12,2012,2
BY,LT,8,2012,1
GB,LT,7,2012,2
IE,LT,7,2012,2
NO,LT,6,2012,2
BG,LT,5,2012,2
RU,LT,5,2012,1
AZ,LT,4,2012,2
LV,LT,4,2012,1
MT,LT,4,2012,2
EE,LT,3,2012,2
FR,LT,3,2012,2
ME,LT,1,2012,2
NL,LT,1,2012,2
AZ,MT,8,2012,2
LT,MT,7,2012,2
UA,MT,7,2012,2
RS,MT,6,2012,2
GB,MT,5,2012,2
BY,MT,3,2012,2
SM,MT,2,2012,2
TR,MT,2,2012,2
MK,MT,1,2012,2
NL,NO,3,2012,2
SE,NO,3,2012,1
IS,NO,1,2012,2
BG,RS,12,2012,1
HR,RS,12,2012,1
ME,RS,12,2012,1
SI,RS,12,2012,2
BA,RS,10,2012,1
DE,RS,10,2012,2
NL,RS,10,2012,2
MK,RS,10,2012,1
NO,RS,10,2012,2
AT,RS,10,2012,2
SE,RS,10,2012,2
CH,RS,10,2012,2
FR,RS,8,2012,2
GR,RS,8,2012,2
SK,RS,7,2012,2
CY,RS,7,2012,2
IT,RS,6,2012,2
SM,RS,6,2012,2
BE,RS,5,2012,2
LT,RS,5,2012,2
MT,RS,5,2012,2
PT,RS,5,2012,2
RO,RS,5,2012,1
RU,RS,4,2012,2
HU,RS,4,2012,1
IS,RS,3,2012,2
MD,RS,3,2012,2
FI,RS,2,2012,2
UA,RS,2,2012,2
AL,RS,1,2012,1
BY,RU,12,2012,1
AZ,RU,10,2012,1
IT,RU,10,2012,2
LV,RU,10,2012,1
SM,RU,10,2012,2
UA,RU,10,2012,1
BE,RU,8,2012,2
DK,RU,8,2012,2
EE,RU,8,2012,1
FI,RU,8,2012,1
NO,RU,8,2012,1
PT,RU,8,2012,2
SI,RU,8,2012,2
ES,RU,8,2012,2
DE,RU,7,2012,2
IS,RU,7,2012,2
IL,RU,7,2012,2
SE,RU,7,2012,2
RS,RU,7,2012,2
TR,RU,7,2012,2
HU,RU,7,2012,2
BG,RU,6,2012,2
IE,RU,6,2012,2
HR,RU,6,2012,2
LT,RU,6,2012,1
MD,RU,6,2012,2
GE,RU,5,2012,1
AT,RU,5,2012,2
CY,RU,5,2012,2
FR,RU,4,2012,2
GR,RU,4,2012,2
ME,RU,4,2012,2
NL,RU,4,2012,2
MK,RU,4,2012,2
RO,RU,4,2012,2
AL,RU,3,2012,2
BA,RU,3,2012,2
GB,RU,3,2012,2
MT,RU,3,2012,2
SK,RU,3,2012,2
BE,SE,12,2012,2
DK,SE,12,2012,1
DE,SE,12,2012,2
EE,SE,12,2012,2
FI,SE,12,2012,1
FR,SE,12,2012,2
GB,SE,12,2012,2
IE,SE,12,2012,2
IS,SE,12,2012,2
IL,SE,12,2012,2
LV,SE,12,2012,2
NL,SE,12,2012,2
NO,SE,12,2012,1
AT,SE,12,2012,2
RU,SE,12,2012,2
SK,SE,12,2012,2
ES,SE,12,2012,2
HU,SE,12,2012,2
LT,SE,10,2012,2
RO,SE,10,2012,2
RS,SE,10,2012,2
SI,SE,10,2012,2
CY,SE,10,2012,2
BA,SE,8,2012,2
BG,SE,8,2012,2
GE,SE,8,2012,2
AZ,SE,7,2012,2
HR,SE,7,2012,2
MD,SE,7,2012,2
ME,SE,7,2012,2
CH,SE,7,2012,2
BY,SE,6,2012,2
GR,SE,6,2012,2
MT,SE,6,2012,2
MK,SE,6,2012,2
TR,SE,6,2012,2
UA,SE,6,2012,2
AL,SE,5,2012,2
PT,SE,3,2012,2
SM,SE,3,2012,2
AZ,TR,12,2012,1
AL,TR,10,2012,2
DE,TR,8,2012,2
MT,TR,8,2012,2
NL,TR,8,2012,2
MK,TR,8,2012,2
BE,TR,7,2012,2
BG,TR,7,2012,1
GE,TR,7,2012,1
SE,TR,6,2012,2
FR,TR,5,2012,2
SM,TR,5,2012,2
BA,TR,4,2012,2
AT,TR,3,2012,2
RO,TR,3,2012,2
CH,TR,3,2012,2
HU,TR,3,2012,2
DK,TR,2,2012,2
GB,TR,1,2012,2
IS,TR,1,2012,2
IL,TR,1,2012,2
LT,TR,1,2012,2
DE,AT,12,2011,1
BA,AT,7,2011,2
CH,AT,7,2011,1
BG,AT,5,2011,2
SI,AT,5,2011,1
SE,AT,4,2011,2
AM,AT,3,2011,2
GE,AT,3,2011,2
HR,AT,3,2011,2
SK,AT,3,2011,1
GB,AT,2,2011,2
MT,AT,2,2011,2
MK,AT,2,2011,2
HU,AT,2,2011,1
DK,AT,1,2011,2
FI,AT,1,2011,2
NL,AT,1,2011,2
TR,AT,1,2011,2
MK,BA,12,2011,2
AT,BA,12,2011,2
CH,BA,12,2011,2
RS,BA,12,2011,1
SI,BA,12,2011,2
TR,BA,10,2011,2
NL,BA,8,2011,2
SE,BA,8,2011,2
AL,BA,7,2011,2
DE,BA,7,2011,2
HR,BA,7,2011,1
FR,BA,5,2011,2
IT,BA,4,2011,2
NO,BA,4,2011,2
GR,BA,3,2011,2
BG,BA,2,2011,2
GB,CH,10,2011,2
RS,CH,5,2011,2
SK,CH,4,2011,2
AT,DE,10,2011,1
BY,DE,8,2011,2
DK,DE,8,2011,1
LV,DE,8,2011,2
CH,DE,8,2011,1
NL,DE,7,2011,1
SI,DE,7,2011,2
IS,DE,6,2011,2
IT,DE,6,2011,2
SE,DE,6,2011,2
BE,DE,5,2011,1
NO,DE,5,2011,2
GR,DE,4,2011,2
PL,DE,4,2011,1
BA,DE,3,2011,2
FR,DE,3,2011,1
ES,DE,3,2011,2
TR,DE,3,2011,2
LT,DE,2,2011,2
HR,DE,1,2011,2
IE,DK,12,2011,2
IS,DK,12,2011,2
NL,DK,12,2011,2
EE,DK,10,2011,2
IL,DK,10,2011,2
SE,DK,10,2011,1
SI,DK,8,2011,2
BG,DK,7,2011,2
FR,DK,7,2011,2
NO,DK,7,2011,1
DE,DK,6,2011,1
LV,DK,6,2011,2
SK,DK,6,2011,2
GB,DK,5,2011,2
MT,DK,5,2011,2
SM,DK,4,2011,2
PL,DK,3,2011,2
CY,DK,3,2011,2
BY,DK,1,2011,2
FI,EE,7,2011,2
IE,EE,7,2011,2
LT,EE,7,2011,2
MD,EE,6,2011,2
IL,EE,5,2011,2
LV,EE,4,2011,1
BE,EE,2,2011,2
DK,EE,2,2011,2
NO,EE,2,2011,2
UA,EE,2,2011,2
FR,ES,12,2011,1
PT,ES,12,2011,1
AL,ES,5,2011,2
RO,ES,5,2011,2
EE,ES,4,2011,2
MK,ES,4,2011,2
CH,ES,3,2011,2
SK,ES,2,2011,2
SI,ES,2,2011,2
